112010011,20536,"D",300.00,1,02/01/2009,0,"TRANSF.DE FONDOS DE BCO GALICIA",0,0,0,2,02/01/2009,""
112010013,20536,"H",300.00,1,02/01/2009,0,"TRANSF.DE FONDOS PARA BCO FRANCES",0,0,0,2,02/01/2009,""
112010013,20537,"D",100.00,1,02/01/2009,0,"TRANSF.DE FONDOS DE C.C.ESP.GALICIA",0,0,0,2,02/01/2009,""
112010014,20537,"H",100.00,1,02/01/2009,0,"TRANSF.DE FONDOS PARA C.C.GALICIA",0,0,0,2,02/01/2009,""
211010001,20539,"D",159.10,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",2441.45,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",1395.40,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",174.00,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",338.95,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",414.72,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",337.20,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",240.00,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",218.85,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",706.85,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",220.00,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",1755.57,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",618.50,1,02/01/2009,0,"DISOLTA S.A.",0,0,0,2,02/01/2009,""
211010001,20539,"D",10500.00,1,02/01/2009,0,"DROGUERIA REPUBLICA",0,0,0,2,02/01/2009,""
112010013,20539,"H",4508.90,1,02/01/2009,0,"895.DISOLTA S.A.",0,0,0,2,02/01/2009,""
112010013,20539,"H",4511.69,1,02/01/2009,0,"896.DISOLTA S.A.",0,0,0,2,02/01/2009,""
112010013,20539,"H",3500.00,1,02/01/2009,0,"930.DROGUERIA REPUBLICA",0,0,0,2,02/01/2009,""
112010013,20539,"H",3500.00,1,02/01/2009,0,"931.DROGUERIA REPUBLICA",0,0,0,2,02/01/2009,""
112010013,20539,"H",3500.00,1,02/01/2009,0,"932.DROGUERIA REPUBLICA",0,0,0,2,02/01/2009,""
211010002,20539,"D",5270.00,1,02/01/2009,0,"INSTITUTO BENITO FEIJOO",0,0,0,2,02/01/2009,""
112010013,20539,"H",5270.00,1,02/01/2009,0,"950.INSTITUTO BENITO FEIJOO",0,0,0,2,02/01/2009,""
415010001,20539,"D",9107.79,1,02/01/2009,0,"FARMACIA BOND S.R.L.",0,0,0,2,02/01/2009,""
112010013,20539,"H",3035.93,1,02/01/2009,0,"449.FARMACIA BOND S.R.L.",0,0,0,2,02/01/2009,""
112010013,20539,"H",3035.93,1,02/01/2009,0,"450.FARMACIA BOND S.R.L.",0,0,0,2,02/01/2009,""
112010013,20539,"H",3035.93,1,02/01/2009,0,"451.FARMACIA BOND S.R.L.",0,0,0,2,02/01/2009,""
111020002,20542,"D",2640.00,1,02/01/2009,0,"81596055.SANTANDER",0,0,0,2,02/01/2009,""
111020002,20542,"D",4028.64,1,02/01/2009,0,"00314400.FRANCES",0,0,0,2,02/01/2009,""
111020002,20542,"D",4028.64,1,02/01/2009,0,"16609088.CIUDAD",0,0,0,2,02/01/2009,""
111020002,20542,"D",4995.52,1,02/01/2009,0,"00314401.FRANCES",0,0,0,2,02/01/2009,""
111020002,20542,"D",3180.30,1,02/01/2009,0,"81597223.SANTANDER",0,0,0,2,02/01/2009,""
111020002,20542,"D",3168.00,1,02/01/2009,0,"81598503.SANTANDER",0,0,0,2,02/01/2009,""
112010013,20542,"H",22041.10,1,02/01/2009,0,"DEPOSITO ANULADO",0,0,0,2,02/01/2009,""
414010001,20544,"D",1771.23,1,02/01/2009,0,"PROSEGUR ACTIVA",0,0,0,2,02/01/2009,""
112010013,20544,"H",1771.23,1,02/01/2009,0,"PROSEGUR ACTIVA",0,0,0,2,02/01/2009,""
417110001,20545,"D",130.63,1,02/01/2009,0,"INTERESES BANCO GALICIA",0,0,0,2,02/01/2009,""
112010013,20545,"H",130.63,1,02/01/2009,0,"INTERESES BANCO GALICIA",0,0,0,2,02/01/2009,""
112010013,20546,"D",392.00,1,02/01/2009,0,"899.EL MANSO",0,0,0,2,02/01/2009,""
112010013,20546,"H",342.00,1,02/01/2009,0,"899.EL MANSO",0,0,0,2,02/01/2009,""
514010003,20546,"H",50.00,1,02/01/2009,0,"EL MANSO",0,0,0,2,02/01/2009,""
211010002,20548,"D",324.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",210.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",315.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",210.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",210.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",157.50,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",315.00,1,02/01/2009,0,"ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
112010010,20548,"H",1741.50,1,02/01/2009,0,"047.ALBERTO EYHERABIDE",0,0,0,2,02/01/2009,""
211010002,20548,"D",363.00,1,02/01/2009,0,"EL MANSO",0,0,0,2,02/01/2009,""
211010002,20548,"D",438.00,1,02/01/2009,0,"EL MANSO",0,0,0,2,02/01/2009,""
112010010,20548,"H",801.00,1,02/01/2009,0,"048.EL MANSO",0,0,0,2,02/01/2009,""
417120001,20543,"D",789.49,1,02/01/2009,0,"COMISIONES BANCO GALICIA",0,0,0,2,03/01/2009,""
112010013,20543,"H",789.49,1,02/01/2009,0,"COMISIONES BANCO GALICIA",0,0,0,2,03/01/2009,""
212010001,20550,"D",183607.22,1,02/01/2009,0,"PAGO SUELDOS DICIEMBRE 2008",0,0,0,2,03/01/2009,""
112010013,20550,"H",183607.22,1,02/01/2009,0,"PAGO SUELDOS DICIEMBRE 2008",0,0,0,2,03/01/2009,""
212010001,20550,"D",19554.37,1,02/01/2009,0,"PAGO SUELDOS DICIEMBRE 2008",0,0,0,2,03/01/2009,""
411030001,20550,"H",19554.37,1,02/01/2009,0,"SUELDOS HNOS DICIEMBRE 2008",0,0,0,2,03/01/2009,""
417120001,20551,"D",12.10,1,02/01/2009,0,"COMISIONES BCO NACION",0,0,0,2,03/01/2009,""
112010010,20551,"H",12.10,1,02/01/2009,0,"COMISIONES BCO NACION",0,0,0,2,03/01/2009,""
417120001,20552,"D",5.45,1,02/01/2009,0,"COMISIONES C.C.ESP.GALICIA",0,0,0,2,03/01/2009,""
112010014,20552,"H",5.45,1,02/01/2009,0,"COMISIONES C.C.ESP.GALICIA",0,0,0,2,03/01/2009,""
